duration,energy_mean,energy_std,pause_ratio,pitch_proxy_mean,pitch_proxy_std,voiced_ratio_proxy,zero_crossing_rate_mean,spectral_centroid_mean,spectral_bandwidth_mean,spectral_rolloff_mean,spectral_flatness_mean,onset_rate_proxy,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,mfcc_13_mean,mfcc_13_std,split,label,wav_path
5.6746875,0.0428769700229167,0.0323296822607517,0.2007042253521127,0.2103917253521127,0.1597171332713038,0.7992957746478874,0.2103917253521127,2311.457515432878,1763.6169525414325,4260.632152288732,0.0655739977955818,6.167740514345503,-200.3586578369141,64.91717529296875,65.49361419677734,58.250396728515625,3.4771533012390137,36.70660781860352,23.99739646911621,24.652565002441406,-12.733917236328123,19.53268051147461,3.374138116836548,16.717872619628906,-9.064386367797852,13.45722484588623,-6.285059928894043,12.925063133239746,2.235922336578369,9.701478958129885,-3.2787439823150635,11.837759017944336,-3.3257243633270264,8.898635864257812,0.7891413569450378,9.058831214904783,-11.463980674743652,10.581082344055176,train,neutral,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/19d67c38cf307a822c699e59d157ad8c.wav
1.472,0.045130930840969,0.0406161434948444,0.2027027027027027,0.1781925675675675,0.1401838262691586,0.7972972972972973,0.1781925675675675,2107.032105313557,1874.1333116594903,4069.362331081081,0.0795212462544441,6.793478260869565,-220.53549194335935,85.15534973144531,76.78640747070312,44.29596710205078,15.89173984527588,31.58208274841309,21.02245712280273,17.117876052856445,-10.541086196899414,18.756481170654297,3.7263436317443848,11.437691688537598,-23.001300811767575,20.25830078125,0.307170569896698,11.37334156036377,-8.349679946899414,9.488177299499512,-0.8843947649002075,9.00204086303711,-3.27368688583374,7.434270858764648,0.83780837059021,9.906255722045898,-2.575533390045166,7.135677337646484,train,neutral,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/cdd08d3aff359d9f6923edfba0156054.wav
2.944,0.0214411951601505,0.0259530376642942,0.2,0.1689152542372881,0.0797844634923734,0.8,0.1689152542372881,2054.7931916043403,1863.0056709852136,4223.411016949152,0.0675331801176071,4.076086956521739,-275.0389404296875,91.53021240234376,77.71296691894531,26.048059463500977,-8.370613098144531,28.19721794128418,20.794944763183597,17.210227966308594,-7.554360389709473,14.70559787750244,-1.468698263168335,12.178393363952637,-14.67711067199707,10.914576530456545,-5.563885688781738,13.4301118850708,4.582945823669434,10.380356788635254,1.7190139293670654,10.026199340820312,-5.427892208099365,7.046317100524902,-2.1110880374908447,7.500421524047852,-2.622942447662353,6.097006320953369,train,neutral,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/86abad808a58dba4861af9560a3eba29.wav
2.7733125,0.0383250229060649,0.0361215025186538,0.2014388489208633,0.194136690647482,0.1540931968973821,0.7985611510791367,0.194136690647482,2369.599031844784,1936.9022985339168,4786.701888489209,0.0660325735807418,5.048114844612715,-243.89747619628903,97.86946868896484,56.39952087402344,58.69249725341797,9.794394493103027,19.64754295349121,19.94013023376465,17.692028045654297,-9.04188060760498,24.22560310363769,0.458232969045639,12.280721664428713,-11.293307304382324,13.540550231933594,-9.39527988433838,12.793177604675291,-11.30370807647705,10.721443176269531,0.6696519255638123,10.212653160095217,-5.38908052444458,11.264423370361328,1.3628069162368774,11.288378715515137,-4.803285121917725,7.893546104431152,train,neutral,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/386057fd7fa0f03a473856b7ef5d3dfb.wav
6.4853125,0.0414158441126346,0.0269853305071592,0.2003081664098613,0.1793412942989214,0.0599449176194432,0.7996918335901386,0.1793412942989214,1864.2684390084253,1534.299035053665,3508.11344375963,0.0314169190824031,3.3922806341251865,-185.145751953125,85.04541778564453,87.0918197631836,22.272172927856445,-46.425254821777344,32.80569839477539,5.532015800476074,20.05361557006836,-20.79878044128418,13.320829391479492,1.555841088294983,10.743878364562988,-12.422526359558104,9.626927375793455,-13.230655670166016,12.025958061218262,2.3180360794067383,7.845832347869873,-3.797760486602783,9.486727714538574,-10.696026802062988,8.045820236206055,-6.674385070800781,8.284880638122559,-8.602373123168945,8.508124351501465,train,surprise,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/892f980b94d76605d404f9c32332c950.wav
3.2213125,0.0446978397667408,0.0402135960757732,0.2012383900928792,0.1629876160990712,0.1170344932148507,0.7987616099071208,0.1629876160990712,2103.006527826481,1847.109952818264,4260.5214783281735,0.0570166036486625,4.346054597310879,-252.5902404785156,105.18121337890624,71.32709503173828,40.41881561279297,4.087795734405518,21.34325408935547,14.646391868591309,25.62469291687012,-15.033740997314451,25.056182861328125,-2.0159008502960205,13.285726547241213,-17.33387565612793,16.908184051513672,-2.2672598361968994,13.354134559631348,-10.712294578552246,11.712116241455078,-6.274755001068115,14.73097038269043,-4.338432788848877,13.330191612243652,1.875371098518372,6.8780364990234375,-9.620476722717283,8.041733741760254,train,neutral,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/416ab66a9930eed91791dc2532621faf.wav
3.0933125,0.0477917566895484,0.0392132140696048,0.2,0.1659435483870968,0.1383815466685377,0.8,0.1659435483870968,2054.8512215672968,1751.517714118105,3905.670362903226,0.0413952767848968,5.1724486290990646,-214.35836791992188,80.22755432128906,68.67029571533203,42.29288101196289,-7.545130729675293,23.131494522094727,22.141624450683597,26.48453140258789,-11.522822380065918,21.603464126586918,-5.220582008361816,11.218012809753418,-20.239665985107425,12.61123275756836,-6.145206928253174,10.383357048034668,-8.928376197814941,13.219125747680664,-5.57899284362793,14.604622840881348,-3.17510986328125,16.101242065429688,-4.454269886016846,10.030149459838867,-4.944439888000488,10.652055740356444,train,neutral,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/416a3a7b73cab907d83056785d71a671.wav
5.7173125,0.0454345531761646,0.0336737930774688,0.201048951048951,0.1427141608391608,0.1274886359620756,0.798951048951049,0.1427141608391608,1860.822348612105,1694.2729225544413,3603.4063592657344,0.0330621190369129,5.59703532035375,-217.8974609375,74.0594253540039,81.14644622802734,42.83706665039063,-5.603343486785889,24.92430686950684,21.802898406982425,23.139101028442383,-11.62973690032959,20.754230499267575,-2.249151945114136,11.524295806884766,-17.137720108032227,12.925130844116213,-6.106476306915283,12.571029663085938,-12.847174644470217,13.25615692138672,-2.9689643383026123,12.35769748687744,-4.889909744262695,13.084916114807127,-3.8883774280548096,9.810120582580566,-3.739010572433472,9.21311092376709,train,neutral,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/be14f4ee8c0ad50fe0bc5a5922dbcc96.wav
0.96,0.0333397351205349,0.0290151908993721,0.2061855670103092,0.2053350515463917,0.1119523490691943,0.7938144329896907,0.2053350515463917,2356.0512868156275,1862.240878617694,4422.197164948454,0.0783238634467125,6.25,-218.01171875,91.07842254638672,60.6743049621582,46.03654479980469,-9.145713806152344,25.95678329467773,9.471014022827148,21.29399681091309,-15.30214023590088,16.396236419677734,1.1559158563613892,7.735415935516357,-0.9460598826408386,14.092092514038086,-9.834715843200684,8.492496490478516,-3.2549970149993896,8.9708833694458,-8.771728515625,9.888150215148926,-11.147146224975586,10.590143203735352,-7.49657678604126,7.133814334869385,-1.805288314819336,6.926919937133789,train,neutral,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/fc916f06a251cb33207e60de07517d70.wav
2.2186875,0.0342698171734809,0.0276719853281974,0.2027027027027027,0.1242004504504504,0.0727175775234446,0.7972972972972973,0.1242004504504504,1723.5744647719412,1701.6989610115495,3424.760698198198,0.0276711005717515,5.408603059241105,-238.75148010253903,84.35862731933594,89.1823959350586,24.331592559814453,-15.097030639648438,26.64202880859375,16.166078567504883,20.08136558532715,-1.28590190410614,16.75269317626953,-3.3368914127349854,9.500676155090332,-13.16624641418457,13.163187980651855,-7.444705486297607,13.015462875366213,-3.846067190170288,11.214532852172852,-4.029292583465576,10.332902908325195,-13.16428279876709,7.638870716094971,-2.016317129135132,10.335199356079102,-5.3515472412109375,7.791882514953613,train,neutral,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/314e2675d6a197fd6813f3776eea2fed.wav
